experiment,query,rank,score,chunk_doc,chunk_text_snippet
simple_512_ov8,24. Does IOCL disclaim liability for inability to provide services when information is not provided?,1,0.6748024225234985,Indian Oil Priivacy policy.pdf,"is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initia"
simple_512_ov8,24. Does IOCL disclaim liability for inability to provide services when information is not provided?,2,0.618468165397644,Indian Oil Priivacy policy.pdf,requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity
simple_512_ov8,24. Does IOCL disclaim liability for inability to provide services when information is not provided?,3,0.6162135601043701,Indian Oil Priivacy policy.pdf,"IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFO"
simple_512_ov8,25. Who is the Grievance Officer and how can they be contacted?,1,0.2647741436958313,Indian Oil Priivacy policy.pdf,requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity
simple_512_ov8,25. Who is the Grievance Officer and how can they be contacted?,2,0.179096519947052,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai –"
simple_512_ov8,25. Who is the Grievance Officer and how can they be contacted?,3,0.14406295120716095,Indian Oil Priivacy policy.pdf,"is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initia"
simple_512_ov8,26. What contact details are provided for data grievance (email/phone/address)?,1,0.49028608202934265,Indian Oil Priivacy policy.pdf,requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity
simple_512_ov8,26. What contact details are provided for data grievance (email/phone/address)?,2,0.39191946387290955,Indian Oil Priivacy policy.pdf,"is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initia"
simple_512_ov8,26. What contact details are provided for data grievance (email/phone/address)?,3,0.3227388560771942,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai –"
simple_512_ov8,27. How will IOCL notify users if it changes the Privacy Policy?,1,0.5555307269096375,Indian Oil Priivacy policy.pdf,requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity
simple_512_ov8,27. How will IOCL notify users if it changes the Privacy Policy?,2,0.5169590711593628,Indian Oil Priivacy policy.pdf,"IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFO"
simple_512_ov8,27. How will IOCL notify users if it changes the Privacy Policy?,3,0.4990842640399933,Indian Oil Priivacy policy.pdf,"is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initia"
simple_512_ov8,28. What are the stated objectives of the Privacy Policy?,1,0.47232797741889954,Indian Oil Priivacy policy.pdf,requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity
simple_512_ov8,28. What are the stated objectives of the Privacy Policy?,2,0.450740784406662,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai –"
simple_512_ov8,28. What are the stated objectives of the Privacy Policy?,3,0.4149472713470459,Indian Oil Priivacy policy.pdf,"IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFO"
simple_512_ov8,29. How does IOCL handle data when providing mobile apps or website accounts?,1,0.753858208656311,Indian Oil Priivacy policy.pdf,"IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFO"
simple_512_ov8,29. How does IOCL handle data when providing mobile apps or website accounts?,2,0.5465676784515381,Indian Oil Priivacy policy.pdf,"is a deficiency in IOCL’s services to the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initia"
simple_512_ov8,29. How does IOCL handle data when providing mobile apps or website accounts?,3,0.5178612470626831,Indian Oil Priivacy policy.pdf,requesting access to Data Subject ’s Information for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity
simple_512_ov8,"30. How does IOCL handle data collected by its Agents (dealers, distributors, contractors)?",1,0.588287353515625,Indian Oil Priivacy policy.pdf,"IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFO"
